ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650448224.375301,public.subscriber,5000191,98805,594452480,16889,public,subscriber,2,0,24142194,24142194,5000000,383627,0,305734,5000191,98805,353745,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448225.4001484,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,839217,419721,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448225.4001484,public.call_forwarding,18752939,37955,1132609536,16916,public,call_forwarding,2,0,288008,354344,18797604,0,10082,0,18752939,37955,503271,3580412,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448225.4001484,public.special_facility,12484575,29942,653524992,16906,public,special_facility,1,0,18938233,18893440,12491091,29942,0,0,12484575,29942,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448225.4001484,public.subscriber,5000191,98835,594452480,16889,public,subscriber,2,0,24145031,24145031,5000000,384309,0,306408,5000191,98835,354367,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448226.4251752,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,840589,420410,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448226.4251752,public.call_forwarding,18752952,38008,1132617728,16916,public,call_forwarding,2,0,288507,354955,18797670,0,10102,0,18752952,38008,503324,3580478,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448226.4251752,public.special_facility,12484575,29992,653533184,16906,public,special_facility,1,0,18938514,18893694,12491091,29992,0,0,12484575,29992,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448226.4251752,public.subscriber,5000191,98826,594452480,16889,public,subscriber,2,0,24147826,24147826,5000000,384973,0,307068,5000191,98826,354981,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448227.4504673,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,842163,421161,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448227.4504673,public.call_forwarding,18752970,38083,1132617728,16916,public,call_forwarding,2,0,289037,355557,18797763,0,10120,0,18752970,38083,503378,3580571,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448227.4504673,public.special_facility,12484575,30056,653533184,16906,public,special_facility,1,0,18938875,18894019,12491091,30056,0,0,12484575,30056,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
